gene	drug.x	efo_terms	interaction_types	max_phase_for_ind	max_phase	eQTL_type	b_3	PPH4_3	b_m3	PPH4_m3	pQTL_3_beta	pQTL_3_SNP.PP.H4	pQTL_m3_beta	pQTL_m3_SNP.PP.H4	evidence_num	note	PMIDs	agingdrug	direction
TNF	omeprazole	erectile dysfunction,gastroesophageal reflux disease,hemorrhage,duodenal ulcer,idiopathic pulmonary fibrosis,Peptic ulcer,Barrett's esophagus,glaucoma,injury,infection,Gastrointestinal hemorrhage,breast carcinoma,peptic esophagitis,HIV-1 infection,head and neck squamous cell carcinoma,MALT lymphoma,atopic eczema,cancer,chronic obstructive pulmonary disease,Crohn's disease,diabetes mellitus,lymphoma,neoplasm,psoriasis,rheumatoid arthritis,ulcerative colitis,HIV infection,hepatitis C virus infection,autism spectrum disorder,pain,ankylosing spondylitis,relapsing-remitting multiple sclerosis,chronic hepatitis C virus infection,anemia (phenotype),infectious disease,head and neck malignant neoplasia,cysticercosis,Zollinger-Ellison Syndrome,Helicobacter pylori infectious disease,colorectal carcinoma,Cough,metastatic melanoma,dyspepsia,clostridium difficile infection,gastric ulcer,Chronic pain,central serous retinopathy,Laryngomalacia,gastric cancer,exocrine pancreatic insufficiency,breast cancer,prostate cancer,medullary thyroid gland carcinoma,squamous cell intraepithelial neoplasia,ulcer disease,oral squamous cell carcinoma,spinal muscular atrophy,gastrin-producing neuroendocrine tumor,pancreatic carcinoma,Esophagitis,peptic ulcer disease,NA,chronic hepatitis B virus infection,Granuloma,Alzheimer disease,type 1 diabetes mellitus,type 2 diabetes mellitus,osteoarthritis,cystic fibrosis,mitochondrial disease		1,4,3,4,2,4,3,1,3,4,3,2,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,1,1,1,2,3,2,3,2,3,1,3,1,4,1,1,1,3,3,2,2,1,2,2,2,1,2,0.5,4,4,4,1,2,1,3,1,3,2,1	4	Blood eQTL	0.194567585351084								1				
TNF	ortataxel	glioblastoma multiforme,lymphoma,renal cell carcinoma,kidney cancer,lung cancer		2,2,2,2,2	2	Blood eQTL	0.194567585351084								1				
TNF	pentoxifylline	chronic kidney disease,non-small cell lung carcinoma,cutaneous Leishmaniasis,endometriosis,necrotizing enterocolitis,cardiovascular disease,HIV infection,Hepatitis, Alcoholic,Acute kidney injury,Hepatic steatosis,pulmonary sarcoidosis,acute lymphoblastic leukemia,pancreatitis,cancer,Crohn's disease,diabetic nephropathy,injury,breast neoplasm,nephrotic syndrome,upper aerodigestive tract neoplasm,Leishmaniasis,brain disease,fibrosis,Plasmodium falciparum malaria,brachial plexus neuropathy,non-alcoholic steatohepatitis,Hepatopulmonary Syndrome,primary biliary cirrhosis,infertility,anemia (phenotype),Patent ductus arteriosus,Behcet's syndrome,acute coronary syndrome,Central Nervous System Neoplasm,acute pancreatitis,major depressive disorder,glomerulonephritis,avascular necrosis,bipolar disorder,cirrhosis of liver,coronary artery disease,Hepatic failure,Neonatal sepsis,COVID-19,depressive disorder,schizophrenia,biliary atresia,Duchenne muscular dystrophy		3,2,2,3,2,4,1,3,2,2,2,2,0.5,2,0.5,2,2,2,3,2,2,2,2,2,3,2,1,2,0.5,0.5,2,2,2,1,0.5,2,3,3,0.5,3,2,3,3,1,1,1,2,1	4	Blood eQTL	0.194567585351084								1				
TNF	propylthiouracil	Thyrotoxicosis,Graves ophthalmopathy,Abnormality of the thyroid gland,Hyperthyroidism		3,3,4,4	4	Blood eQTL	0.194567585351084								1				
TNF	pyrazinamide	pulmonary tuberculosis,AIDS,osteomyelitis,multidrug-resistant tuberculosis,HIV infection,drug-resistant tuberculosis,tuberculosis,meningitis		4,2,0.5,3,1,3,4,2	4	Blood eQTL	0.194567585351084								1				
TNF	pyridoxine	movement disorder,epilepsy,lymphoma,HIV infection,multiple myeloma,heart failure,atherosclerosis,psychosis,Hand-foot syndrome,colorectal carcinoma,chronic kidney disease,osteoporosis,myocardial infarction,non-alcoholic fatty liver disease,attention deficit hyperactivity disorder,pulmonary tuberculosis,Myocardial Ischemia,cancer,Nausea and vomiting,pulmonary alveolar proteinosis,anemia,Alzheimer disease,type 2 diabetes mellitus,tuberculosis,West syndrome		3,2,2,2,2,2,2,2,3,2,4,4,2,3,2,2,2,1,4,1,4,3,4,3,3	4	Blood eQTL	0.194567585351084								1				
TNF	rabeprazole	cancer,gastroesophageal reflux disease,duodenal ulcer,Gastrointestinal hemorrhage,Peptic ulcer,dyspepsia,Helicobacter pylori infectious disease,infectious disease,lymphoid neoplasm,amyotrophic lateral sclerosis		1,4,3,3,4,2,3,1,1,1	4	Blood eQTL	0.194567585351084								1				
TNF	risperidone	bipolar disorder,psychosis,autism,cocaine dependence,unipolar depression,Fish-eye disease,methamphetamine dependence,post-traumatic stress disorder,autism spectrum disorder,Tourette syndrome,anxiety,schizoaffective disorder,drug-Induced dyskinesia,Dementia,Oppositional defiant disorder,aggressive behavior,opioid dependence,intellectual disability,developmental disability,Neurodevelopmental disorder,schizotypal personality disorder,major depressive disorder,Asperger syndrome,drug dependence,conduct disorder,vascular dementia,depressive disorder,bipolar I disorder,obsessive-compulsive disorder,Alzheimer disease,schizophrenia,Huntington disease,Rett syndrome		4,4,4,2,3,1,2,2,2,2,3,4,1,3,3,4,0.5,3,3,3,1,3,3,0.5,3,3,3,4,2,3,4,1,3	4	Blood eQTL	0.194567585351084								1				
TNF	rutin	cardiovascular disease,prostate cancer		2,2	2	Blood eQTL	0.194567585351084								1				
TNF	soblidotin	neoplasm,sarcoma,lung cancer		1,2,2	2	Blood eQTL	0.194567585351084								1				
TNF	sorafenib	neoplasm,hepatocellular carcinoma,acute myeloid leukemia,lymphoma,renal cell carcinoma,sarcoma,kidney neoplasm,chronic lymphocytic leukemia,pancreatic carcinoma,non-small cell lung carcinoma,cancer,leukemia,portal hypertension,thyroid carcinoma,Keloid,squamous cell carcinoma,pulmonary arterial hypertension,osteosarcoma,small cell lung carcinoma,melanoma,testicular carcinoma,carcinoma,metastatic prostate cancer,myelodysplastic syndrome,acute promyelocytic leukemia,adenocarcinoma,chronic myelogenous leukemia,glioblastoma multiforme,mesothelioma,neuroblastoma,prostate adenocarcinoma,cervical carcinoma,multiple myeloma,liver disease,anaplastic astrocytoma,anaplastic oligodendroglioma,rhabdomyosarcoma,kidney disease,thyroid neoplasm,pancreatic neoplasm,ovarian neoplasm,colorectal neoplasm,nasopharyngeal neoplasm,upper aerodigestive tract neoplasm,rectum cancer,Hepatopulmonary Syndrome,gliosarcoma,soft tissue sarcoma,acute lymphoblastic leukemia,follicular thyroid carcinoma,papillary thyroid carcinoma,small cell carcinoma,adrenal cortex carcinoma,Hepatoblastoma,neuroendocrine neoplasm,thrombotic disease,gastric cancer,urinary bladder cancer,thyroid cancer,kidney cancer,liver cancer,breast cancer,ovarian cancer,prostate cancer,lung cancer,medullary thyroid gland carcinoma,carcinoma of liver and intrahepatic biliary tract,Kaposi's sarcoma,brain neoplasm,acute monocytic leukemia,gastrointestinal stromal tumor		4,3,2,1,4,2,3,2,2,3,4,2,2,3,2,1,1,2,2,3,2,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,2,2,1,2,2,2,1,2,3,1,2,3,2,1,2,2,3,3,3,3,2,2,2,2,3,1,1,2,2	4	Blood eQTL	0.194567585351084								1				
TNF	spironolactone	chronic kidney disease,heart failure,hypertension,pulmonary arterial hypertension,myocardial infarction,diabetic nephropathy,atrial fibrillation,cardiovascular disease,cancer,congestive heart failure,diastolic heart failure,acute myeloid leukemia,leukemia,polycystic ovary syndrome,acne,Hepatic steatosis,Acute kidney injury,nephrotic syndrome,freckles,ST Elevation Myocardial Infarction,non-alcoholic steatohepatitis,Autosomal dominant polycystic kidney disease,Chorioretinitis,diabetes mellitus,lymphoma,precocious puberty,severe acute respiratory syndrome,age-related macular degeneration,intracerebral hemorrhage,Non-ST Elevation Myocardial Infarction,COVID-19,Arrhythmogenic right ventricular dysplasia,preeclampsia,cirrhosis of liver,aortic stenosis,rheumatoid arthritis,essential hypertension,Duchenne muscular dystrophy		3,4,4,2,4,1,3,4,2,4,3,1,1,2,3,2,3,4,1,3,1,3,1,1,2,2,2,2,2,3,2,2,4,4,3,3,3,3	4	Blood eQTL	0.194567585351084								1				
TNF	stavudine	AIDS,HIV infection,HIV-associated nephropathy,viral disease,AIDS dementia,lactic acidosis,HIV-1 infection		3,4,3,4,3,2,4	4	Blood eQTL	0.194567585351084								1	Reverse transcriptase inhibitors 	32467649	Y	
TNF	thalidomide	immune system disease,Crohn's disease,systemic scleroderma,sarcoma,multiple myeloma,primary myelofibrosis,cancer,epilepsy,colorectal adenocarcinoma,neoplasm,HIV infection,ankylosing spondylitis,chronic lymphocytic leukemia,hepatocellular carcinoma,endometriosis,hepatitis C virus infection,sclerosing cholangitis,non-small cell lung carcinoma,neoplasm of mature B-cells,Hodgkins lymphoma,MALT lymphoma,myelodysplastic syndrome,chronic pancreatitis,cutaneous melanoma,diffuse large B-cell lymphoma,glioblastoma multiforme,leukemia,lymphoma,prostate adenocarcinoma,psoriasis,renal cell carcinoma,ulcerative colitis,melanoma,AIDS,idiopathic pulmonary fibrosis,medulloblastoma,pain,kidney neoplasm,colorectal neoplasm,glioma,non-Hodgkins lymphoma,head and neck malignant neoplasia,vascular malformation,autoimmune thrombocytopenic purpura,HIV wasting syndrome,pancreatic neuroendocrine tumor,brain stem neoplasm,amyloidosis,neuroendocrine neoplasm,colorectal carcinoma,Thalassemia,Cough,Waldenstrom macroglobulinemia,neuroblastoma,oral cavity cancer,Central Nervous System Neoplasm,Langerhans Cell Histiocytosis,Uterine Carcinosarcoma,soft tissue sarcoma,peritoneum cancer,fallopian tube cancer,kidney cancer,liver cancer,appendix carcinoma,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,lung cancer,Castleman disease,follicular lymphoma,extranodal nasal NK/T cell lymphoma,malignant colon neoplasm,myelofibrosis,proctitis,Mantle cell lymphoma,discoid lupus erythematosus,COVID-19,Hypoalbuminemia,gastric cancer,Alzheimer disease,amyotrophic lateral sclerosis,primary systemic amyloidosis,malignant epithelial tumor of ovary,sarcoidosis,AL amyloidosis,Beta-thalassemia	inhibitor	4,3,1,2,4,2,3,1,3,3,2,2,2,3,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,3,2,2,2,2,1,2,3,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,3,1,2,2,2,3,3,3,2	4	Blood eQTL	0.194567585351084								1				Y
TNF	vadimezan	neoplasm,non-small cell lung carcinoma,urothelial carcinoma,prostate cancer,lung cancer	inducer	1,3,2,2,2	3	Blood eQTL	0.194567585351084								1				N
TNFSF12	ro-5458640	NA		NA		Blood eQTL			0.170454747165258				0.213363029185498	0.999999499	3				
TPMT	ademetionine	primary biliary cirrhosis,non-alcoholic fatty liver disease,major depressive disorder,intrahepatic cholestasis,depressive disorder		2,3,2,3,2	4	Blood eQTL			0.118695544010021						1				
TPMT	azathioprine	Myasthenia gravis,rheumatoid arthritis,vasculitis,Crohn's disease,systemic lupus erythematosus,ulcerative colitis,immune system disease,hepatocellular carcinoma,cardiomyopathy,idiopathic pulmonary fibrosis,inflammatory bowel disease,lung disease,chronic kidney disease,IGA glomerulonephritis,interstitial lung disease,neuromyelitis optica,gout,pemphigus vulgaris,anti-neutrophil antibody associated vasculitis,Granulomatosis with Polyangiitis,urticaria,Autoimmune Hepatitis,lupus nephritis,bullous pemphigoid,Churg-Strauss syndrome,microscopic polyangiitis,Takayasu arteritis,Eczema,Thrombocytopenia,infertility,pulmonary fibrosis,myelodysplastic syndrome,acute myeloid leukemia,pemphigus,encephalomyelitis,sickle cell anemia,mucopolysaccharidosis		3,4,3,3,3,3,4,3,3,2,1,2,3,3,2,3,2,2,3,3,1,2,3,2,3,3,3,3,3,2,3,1,2,2,3,2,1	4	Blood eQTL			0.118695544010021						1				
TPMT	cyclosporine	atopic eczema,hepatitis C virus infection,lymphoma,Aplastic anemia,pterygium,myelodysplastic syndrome,psoriasis,acute graft vs. host disease,leprosy,myocardial infarction,chronic obstructive pulmonary disease,focal segmental glomerulosclerosis,membranous glomerulonephritis,diabetes mellitus,glaucoma,dry eye syndrome,immune system disease,chronic kidney disease,allergic conjunctivitis,periodontitis,chronic hepatitis C virus infection,Abdominal Aortic Aneurysm,acute myeloid leukemia,autoimmune thrombocytopenic purpura,Acute kidney injury,bronchiolitis obliterans,chronic lymphocytic leukemia,hepatocellular carcinoma,Hodgkins lymphoma,acute lymphoblastic leukemia,cancer,chronic myelogenous leukemia,cutaneous melanoma,infection,juvenile dermatomyositis,leukemia,neoplasm,neuroblastoma,renal cell carcinoma,rheumatoid arthritis,sarcoma,HIV infection,multiple myeloma,liver disease,lymphoid neoplasm,heart disease,lung disease,Stevens-Johnson syndrome,venous thromboembolism,urticaria,Autoimmune Hepatitis,lupus nephritis,non-Hodgkins lymphoma,severe aplastic anemia,aspergillosis,mast-cell leukemia,tropical spastic paraparesis,B-Cell Prolymphocytic Leukemia,T-Cell Prolymphocytic Leukemia,epidermolysis bullosa,Lymphoma, AIDS-Related,colorectal carcinoma,Eczema,Beta-thalassemia,inflammation,Burkitts lymphoma,diffuse large B-cell lymphoma,brain neoplasm,interstitial cystitis,Waldenstrom macroglobulinemia,cardiac arrest,myocarditis,metastasis,Sezary's disease,mycosis fungoides,uveitis,Respiratory Syncytial Virus Infection,Mantle cell lymphoma,kidney failure,colorectal adenocarcinoma,myositis,chronic myeloproliferative disorder,kidney disease,eye disease,Epiphora,childhood acute lymphoblastic leukemia,lymphoblastic lymphoma,neutropenia,pure red-cell aplasia,fallopian tube cancer,kidney cancer,skin cancer,breast cancer,ovarian cancer,prostate cancer,graft versus host disease,hemophagocytic syndrome,thrombotic thrombocytopenic purpura,follicular lymphoma,T-cell large granular lymphocyte leukemia,neuroepithelial neoplasm,brain injury,severe acute respiratory syndrome,ischemia reperfusion injury,Behcet's syndrome,retinal vasculitis,systemic inflammatory response syndrome,atrioventricular septal defect,COVID-19,acute myocardial infarction,keratoconjunctivitis,myelodysplastic/myeloproliferative disease,Anemia, Hemolytic, Autoimmune,type 1 diabetes mellitus,type 2 diabetes mellitus,retinoblastoma,familial lipoprotein lipase deficiency,Leber hereditary optic neuropathy,sickle cell anemia,chronic granulomatous disease,primary membranoproliferative glomerulonephritis,22q11.2 deletion syndrome,osteogenesis imperfecta,mucopolysaccharidosis,Fanconi anemia,hereditary angioedema,hematopoietic and lymphoid cell neoplasm		3,2,3,3,2,3,4,3,2,3,1,3,3,2,2,3,4,3,3,2,3,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,2,2,1,4,2,2,3,2,2,3,2,3,1,1,3,3,3,3,1,2,2,2,2,1,2,3,3,1,4,2,3,1,2,3,3,2,2,1,1,1,1,3,3,3,2,1,2,4,2,3,3,1,3,2,2,3,3,2,2,3,3,3,2,2,0.5,2,2,2,3,3,2,3,2,3,4,2,3,3,1,2,2,2,1,2,3,1,1,1,1,1,2	4	Blood eQTL			0.118695544010021						1				
TPMT	olanzapine	bipolar disorder,eating disorder,gambling behaviour,unipolar depression,Chemotherapy-induced nausea and vomiting,Fish-eye disease,autism,psychosis,post operative nausea and vomiting,anorexia nervosa,mood disorder,body weight gain,anxiety,schizoaffective disorder,drug-Induced dyskinesia,Dementia,Borderline personality disorder,unipolar depression,Weight loss,Nausea and vomiting,Nausea,intellectual disability,developmental disability,treatment resistant depression,Agitation,Vomiting,major depressive disorder,neoplasm,delirium,depressive disorder,bipolar I disorder,female reproductive system neoplasm,testicular carcinoma,opioid use disorder,Anorexia,amyotrophic lateral sclerosis,schizophrenia,alcohol dependence,Huntington disease,hematopoietic and lymphoid cell neoplasm		4,3,3,3,3,1,2,4,3,2,1,3,3,4,1,3,3,4,1,3,3,3,3,3,4,2,4,3,2,3,4,3,3,2,3,2,4,3,3,3	4	Blood eQTL			0.118695544010021						1				
TPMT	prednisone	Nasal Cavity Polyp,pulmonary sarcoidosis,rheumatoid arthritis,Sciatica,Granulomatosis with Polyangiitis,chronic obstructive pulmonary disease,heart failure,multiple myeloma,pneumonia,prostate carcinoma,Myasthenia gravis,systemic lupus erythematosus,allergic rhinitis,myelodysplastic syndrome,hepatitis C virus infection,sinusitis,autoimmune disease,Crohn's disease,ulcerative colitis,polymyositis,seasonal allergic rhinitis,gout,hemolytic anemia,atopic eczema,ankylosing spondylitis,contact dermatitis,tenosynovitis,psoriasis,meningeal tuberculosis,frozen shoulder,dermatomyositis,juvenile idiopathic arthritis,autoimmune thrombocytopenic purpura,mycosis fungoides,subacute thyroiditis,lymphoma,optic neuritis,pulmonary tuberculosis,dermatitis herpetiformis,seborrheic dermatitis,posterior uveitis,leukemia,psoriatic arthritis,Stevens-Johnson syndrome,pemphigus vulgaris,arthritis,berylliosis,eosinophilic pneumonia,trichinosis,Thrombocytopenia,nephrotic syndrome,allergic conjunctivitis,ophthalmic herpes zoster,erythema multiforme,iritis,sympathetic ophthalmia,Aplastic anemia,acute lymphoblastic leukemia,primary myelofibrosis,prostate adenocarcinoma,lung disease,hemangioma,urticaria,deafness,IGA glomerulonephritis,Hypercalcemia,acute graft vs. host disease,Hepatitis, Alcoholic,uveitis,Rhinitis, Allergic, Perennial,Mantle cell lymphoma,chronic lymphocytic leukemia,neoplasm of mature B-cells,hepatocellular carcinoma,Hodgkins lymphoma,metastatic prostate cancer,T-cell acute lymphoblastic leukemia,unspecified peripheral T-cell lymphoma,acute myeloid leukemia,angioimmunoblastic T-cell lymphoma,Burkitts lymphoma,cancer,cardiomyopathy,congestive heart failure,diffuse large B-cell lymphoma,essential thrombocythemia,juvenile dermatomyositis,neoplasm,neuroblastoma,sarcoma,melanoma,HIV infection,idiopathic pulmonary fibrosis,polycythemia vera,thymus neoplasm,anaplastic large cell lymphoma,kidney disease,heart disease,pain,chronic kidney disease,relapsing-remitting multiple sclerosis,focal segmental glomerulosclerosis,hearing loss,myeloproliferative disorder,membranous glomerulonephritis,lymphoid leukemia,anti-neutrophil antibody associated vasculitis,Autoimmune Hepatitis,lupus nephritis,cholesterol embolism,non-Hodgkins lymphoma,Churg-Strauss syndrome,vestibular neuronitis,Langerhans Cell Histiocytosis,microscopic polyangiitis,Henoch-Schoenlein purpura,sensorineural hearing loss,temporal arteritis,Anemia, Hemolytic, Autoimmune,Lymphoma, AIDS-Related,Graves ophthalmopathy,Hypereosinophilic syndrome,AIDS,vasculitis,Bell's palsy,HIV-associated nephropathy,Stiff-Person syndrome,oral lichen planus,polymyalgia rheumatica,pulmonary fibrosis,myocarditis,intermediate uveitis,Respiratory Syncytial Virus Infection,Takayasu arteritis,Esophageal stricture,Pure red cell aplasia,inflammation,chronic myeloproliferative disorder,neuromyelitis optica,viral pneumonia,synovitis,keratitis,exfoliative dermatitis,chronic inflammatory demyelinating polyneuropathy,Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive,Central Nervous System Neoplasm,Opsoclonus-Myoclonus Syndrome,lateral epicondylitis,Iridocyclitis,Abnormality of blood and blood-forming tissues,Glucose intolerance,Chorioretinitis,childhood acute lymphoblastic leukemia,lymphoblastic lymphoma,interstitial nephritis,choroiditis,kidney cancer,B-cell neoplasm,breast cancer,prostate cancer,lung cancer,classic Hodgkin lymphoma,graft versus host disease,primary adrenal insufficiency,hemophagocytic syndrome,Castleman disease,T-cell non-Hodgkin lymphoma,IgG4-related disease,thrombotic thrombocytopenic purpura,follicular lymphoma,adult T-cell leukemia/lymphoma,myelofibrosis,T-lymphoblastic lymphoma,non-small cell lung carcinoma,adrenocortical insufficiency,pemphigus,COVID-19,Gaucher disease type 2,B-cell acute lymphoblastic leukemia,type III hypersensitivity reaction disease,lymphoplasmacytic lymphoma,IgG4-related retroperitoneal fibrosis,bullous pemphigoid,soft tissue sarcoma,mature T-cell and NK-cell non-Hodgkin lymphoma,Alzheimer disease,amyotrophic lateral sclerosis,asthma,type 2 diabetes mellitus,osteoarthritis,Parkinson disease,allergic disease,multiple sclerosis,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,cystic fibrosis,Canavan disease,hemophilia A,Duchenne muscular dystrophy,gastrointestinal stromal tumor,lymphoproliferative syndrome,frontotemporal dementia,gangliosidosis,tuberculosis,Gaucher disease,Leber congenital amaurosis,sarcoidosis,Fanconi anemia,hematopoietic and lymphoid cell neoplasm		3,3,4,3,3,3,3,3,4,3,3,4,4,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,2,3,3,3,4,3,2,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,3,3,2,4,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,2,3,2,3,2,3,2,2,3,3,2,2,3,2,2,2,3,2,3,2,2,2,2,3,2,4,3,1,2,1,1,1,2,2,2,4,4,4,2,2,3,2,4,4,1,1,4,3,3,2,4,2,1,3,3,2,3,3,4,2,2,2,2,3,3,3,2,3,2,2,4,3,1,3,4,3,3,2,3,3,3,2,4,0.5,4,1,2,4,4,3,1,2,3,2,2,1,1,3,1,1,4,1,2	4	Blood eQTL			0.118695544010021						1				
